cnty_name,naics_code,count,lat,lng
Spencer,"Arts, Entertainment, And Recreation",6,38.0140589,-87.0077059
Spencer,Clothing And Clothing Accessories Stores,2,38.0140589,-87.0077059
Spencer,Support Activities For Transportation,3,38.0140589,-87.0077059
Spencer,Furniture And Related Product Mfg,1,38.0140589,-87.0077059
Spencer,Educational Services,6,38.0140589,-87.0077059
Starke,Fabricated Metal Product Mfg,4,41.2809264,-86.6476486
Starke,Printing And Related Support Activities,1,41.2809264,-86.6476486
Starke,Health And Personal Care Stores,6,41.2809264,-86.6476486
Starke,Animal Production,2,41.2809264,-86.6476486
Starke,Miscellaneous Store Retailers,5,41.2809264,-86.6476486
Starke,Utilities,1,41.2809264,-86.6476486
Starke,Furniture And Related Product Mfg,3,41.2809264,-86.6476486
Starke,Nonstore Retailers,2,41.2809264,-86.6476486
Starke,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",6,41.2809264,-86.6476486
Starke,Nonmetallic Mineral Product Mfg,1,41.2809264,-86.6476486
Starke,Furniture And Home Furnishings Stores,2,41.2809264,-86.6476486
Starke,Waste Mgt. & Remediation Services,3,41.2809264,-86.6476486
Starke,Miscellaneous Manufacturing,2,41.2809264,-86.6476486
Starke,Paper Manufacturing,1,41.2809264,-86.6476486
Starke,"Performing Arts, Spectator Sports, And Related Industries",1,41.2809264,-86.6476486
Starke,Telecommunications,3,41.2809264,-86.6476486
Starke,Electronics And Appliance Stores,1,41.2809264,-86.6476486
Starke,Educational Services,2,41.2809264,-86.6476486
Starke,Wood Product Manufacturing,2,41.2809264,-86.6476486
Starke,"Amusement, Gambling, And Recreation Industries",4,41.2809264,-86.6476486
Starke,Plastics And Rubber Products Mfg,1,41.2809264,-86.6476486
Starke,Heavy And Civil Engineering Construction,2,41.2809264,-86.6476486
Starke,Motion Picture & Sound Recording Industries,1,41.2809264,-86.6476486
Starke,Publishing Industries (Except Internet),1,41.2809264,-86.6476486
Starke,Motor Vehicle And Parts Dealers,9,41.2809264,-86.6476486
Starke,Machinery Manufacturing,2,41.2809264,-86.6476486
Starke,Support Activities For Agriculture & Forestry,2,41.2809264,-86.6476486
Starke,Chemical Manufacturing,2,41.2809264,-86.6476486
Starke,Information,6,41.2809264,-86.6476486
Starke,Accommodation,1,41.2809264,-86.6476486
Starke,Primary Metal Manufacturing,1,41.2809264,-86.6476486
Starke,Crop Production,15,41.2809264,-86.6476486
Starke,Broadcasting (Except Internet),1,41.2809264,-86.6476486
Starke,Hospitals,1,41.2809264,-86.6476486
Starke,Support Activities For Transportation,1,41.2809264,-86.6476486
Starke,Bldg. Mat. & Garden Equip. & Supp. Dealers,9,41.2809264,-86.6476486
Starke,"Arts, Entertainment, And Recreation",5,41.2809264,-86.6476486
Starke,Wholesale Elec. Markets & Agents & Brokers,1,41.2809264,-86.6476486
Starke,"Securities, Commodity Contracts, And Other",2,41.2809264,-86.6476486
Starke,Food Manufacturing,2,41.2809264,-86.6476486
Steuben,Fabricated Metal Product Mfg,30,41.6438678,-85.0007651
Steuben,Electronics And Appliance Stores,5,41.6438678,-85.0007651
Steuben,Electric,6,41.6438678,-85.0007651
Steuben,Plastics And Rubber Products Mfg,7,41.6438678,-85.0007651
Steuben,Support Activities For Agriculture & Forestry,2,41.6438678,-85.0007651
Steuben,Mining (Except Oil And Gas),4,41.6438678,-85.0007651
Steuben,Management Of Companies And Enterprises,5,41.6438678,-85.0007651
Steuben,Warehousing And Storage,2,41.6438678,-85.0007651
Steuben,Nonstore Retailers,3,41.6438678,-85.0007651
Steuben,Broadcasting (Except Internet),2,41.6438678,-85.0007651
Steuben,Sporting & Music Stores,13,41.6438678,-85.0007651
Steuben,Health And Personal Care Stores,9,41.6438678,-85.0007651
Steuben,Animal Production,6,41.6438678,-85.0007651
Steuben,Air Transportation,1,41.6438678,-85.0007651
Steuben,"Arts, Entertainment, And Recreation",18,41.6438678,-85.0007651
Steuben,Motor Vehicle And Parts Dealers,24,41.6438678,-85.0007651
Steuben,Wood Product Manufacturing,1,41.6438678,-85.0007651
Steuben,Crop Production,10,41.6438678,-85.0007651
Steuben,Textile Product Mills,5,41.6438678,-85.0007651
Steuben,Educational Services,6,41.6438678,-85.0007651
Steuben,Publishing Industries (Except Internet),2,41.6438678,-85.0007651
Steuben,Food Manufacturing,6,41.6438678,-85.0007651
Steuben,Petroleum And Coal Products Mfg,1,41.6438678,-85.0007651
Steuben,Hospitals,1,41.6438678,-85.0007651
Steuben,Miscellaneous Store Retailers,13,41.6438678,-85.0007651
Steuben,"Amusement, Gambling, And Recreation Industries",17,41.6438678,-85.0007651
Steuben,Miscellaneous Manufacturing,4,41.6438678,-85.0007651
Steuben,Mining,4,41.6438678,-85.0007651
Steuben,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",16,41.6438678,-85.0007651
Steuben,Heavy And Civil Engineering Construction,4,41.6438678,-85.0007651
Steuben,Motion Picture & Sound Recording Industries,1,41.6438678,-85.0007651
Steuben,Clothing And Clothing Accessories Stores,20,41.6438678,-85.0007651
Steuben,Waste Mgt. & Remediation Services,4,41.6438678,-85.0007651
Steuben,Nonmetallic Mineral Product Mfg,4,41.6438678,-85.0007651
Steuben,Support Activities For Transportation,5,41.6438678,-85.0007651
Steuben,"Museums, Historical Sites, And Similar Institutions",1,41.6438678,-85.0007651
Steuben,Information,7,41.6438678,-85.0007651
Steuben,Primary Metal Manufacturing,3,41.6438678,-85.0007651
Steuben,Printing And Related Support Activities,4,41.6438678,-85.0007651
Steuben,Machinery Manufacturing,8,41.6438678,-85.0007651
Steuben,Furniture And Related Product Mfg,3,41.6438678,-85.0007651
Steuben,Telecommunications,2,41.6438678,-85.0007651
Steuben,Beverage And Tobacco Product Mfg,4,41.6438678,-85.0007651
Steuben,Furniture And Home Furnishings Stores,5,41.6438678,-85.0007651
Steuben,Accommodation,11,41.6438678,-85.0007651
Steuben,Textile Mills,1,41.6438678,-85.0007651
Steuben,Postal Service,1,41.6438678,-85.0007651
Steuben,Couriers And Messengers,1,41.6438678,-85.0007651
Steuben,"Securities, Commodity Contracts, And Other",6,41.6438678,-85.0007651
Steuben,Wholesale Elec. Markets & Agents & Brokers,10,41.6438678,-85.0007651
Steuben,Utilities,2,41.6438678,-85.0007651
Steuben,Computer And Electronic Product Mfg,6,41.6438678,-85.0007651
Steuben,Bldg. Mat. & Garden Equip. & Supp. Dealers,12,41.6438678,-85.0007651
Steuben,Forestry And Logging,1,41.6438678,-85.0007651
Steuben,Paper Manufacturing,1,41.6438678,-85.0007651
StJoseph,Miscellaneous Manufacturing,28,41.616718,-86.2898577
StJoseph,Miscellaneous Store Retailers,91,41.616718,-86.2898577
StJoseph,Waste Mgt. & Remediation Services,19,41.616718,-86.2898577
StJoseph,Educational Services,77,41.616718,-86.2898577
StJoseph,Nonmetallic Mineral Product Mfg,7,41.616718,-86.2898577
StJoseph,Motor Vehicle And Parts Dealers,111,41.616718,-86.2898577
StJoseph,Internet Services,9,41.616718,-86.2898577
StJoseph,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",92,41.616718,-86.2898577
StJoseph,Air Transportation,3,41.616718,-86.2898577
StJoseph,"Funds, Trusts, And Other Financial Vehicles",1,41.616718,-86.2898577
StJoseph,Petroleum And Coal Products Mfg,1,41.616718,-86.2898577
StJoseph,Fabricated Metal Product Mfg,82,41.616718,-86.2898577
StJoseph,Support Activities For Agriculture & Forestry,7,41.616718,-86.2898577
StJoseph,Telecommunications,20,41.616718,-86.2898577
StJoseph,Warehousing And Storage,13,41.616718,-86.2898577
StJoseph,Nonstore Retailers,30,41.616718,-86.2898577
StJoseph,Utilities,7,41.616718,-86.2898577
StJoseph,Wood Product Manufacturing,14,41.616718,-86.2898577
StJoseph,Furniture And Home Furnishings Stores,48,41.616718,-86.2898577
StJoseph,Apparel Manufacturing,1,41.616718,-86.2898577
StJoseph,Electronics And Appliance Stores,44,41.616718,-86.2898577
StJoseph,Postal Service,1,41.616718,-86.2898577
StJoseph,Textile Product Mills,4,41.616718,-86.2898577
StJoseph,Broadcasting (Except Internet),7,41.616718,-86.2898577
StJoseph,Accommodation,52,41.616718,-86.2898577
StJoseph,Support Activities For Transportation,27,41.616718,-86.2898577
StJoseph,Computer And Electronic Product Mfg,13,41.616718,-86.2898577
StJoseph,Mining,3,41.616718,-86.2898577
StJoseph,Primary Metal Manufacturing,6,41.616718,-86.2898577
StJoseph,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),0,41.616718,-86.2898577
StJoseph,Other Information Services,2,41.616718,-86.2898577
StJoseph,"Performing Arts, Spectator Sports, And Related Industries",25,41.616718,-86.2898577
StJoseph,Management Of Companies And Enterprises,47,41.616718,-86.2898577
StJoseph,Chemical Manufacturing,17,41.616718,-86.2898577
StJoseph,Plastics And Rubber Products Mfg,34,41.616718,-86.2898577
StJoseph,Electric,8,41.616718,-86.2898577
StJoseph,Leather And Allied Product Manufacturing,1,41.616718,-86.2898577
StJoseph,Support Activities For Mining,1,41.616718,-86.2898577
StJoseph,Food Manufacturing,18,41.616718,-86.2898577
StJoseph,"Museums, Historical Sites, And Similar Institutions",4,41.616718,-86.2898577
StJoseph,Health And Personal Care Stores,82,41.616718,-86.2898577
StJoseph,Textile Mills,1,41.616718,-86.2898577
StJoseph,Animal Production,3,41.616718,-86.2898577
StJoseph,Hospitals,4,41.616718,-86.2898577
StJoseph,Transit And Ground Passenger Trans.,6,41.616718,-86.2898577
StJoseph,Couriers And Messengers,19,41.616718,-86.2898577
StJoseph,Heavy And Civil Engineering Construction,24,41.616718,-86.2898577
StJoseph,Motion Picture & Sound Recording Industries,6,41.616718,-86.2898577
StJoseph,Crop Production,16,41.616718,-86.2898577
StJoseph,Wholesale Elec. Markets & Agents & Brokers,75,41.616718,-86.2898577
StJoseph,Publishing Industries (Except Internet),14,41.616718,-86.2898577
StJoseph,Clothing And Clothing Accessories Stores,105,41.616718,-86.2898577
StJoseph,Furniture And Related Product Mfg,15,41.616718,-86.2898577
StJoseph,Sporting & Music Stores,48,41.616718,-86.2898577
StJoseph,Printing And Related Support Activities,20,41.616718,-86.2898577
StJoseph,"Amusement, Gambling, And Recreation Industries",67,41.616718,-86.2898577
StJoseph,Beverage And Tobacco Product Mfg,6,41.616718,-86.2898577
StJoseph,Mining (Except Oil And Gas),2,41.616718,-86.2898577
StJoseph,Paper Manufacturing,7,41.616718,-86.2898577
StJoseph,Information,58,41.616718,-86.2898577
StJoseph,"Arts, Entertainment, And Recreation",95,41.616718,-86.2898577
StJoseph,Pipeline Transportation,2,41.616718,-86.2898577
StJoseph,Bldg. Mat. & Garden Equip. & Supp. Dealers,59,41.616718,-86.2898577
StJoseph,Forestry And Logging,1,41.616718,-86.2898577
StJoseph,Machinery Manufacturing,42,41.616718,-86.2898577
StJoseph,"Securities, Commodity Contracts, And Other",84,41.616718,-86.2898577
Sullivan,Mining (Except Oil And Gas),2,39.0888347,-87.4146904
Sullivan,Support Activities For Mining,2,39.0888347,-87.4146904
Sullivan,Warehousing And Storage,1,39.0888347,-87.4146904
Sullivan,Plastics And Rubber Products Mfg,2,39.0888347,-87.4146904
Sullivan,Utilities,7,39.0888347,-87.4146904
Sullivan,Waste Mgt. & Remediation Services,3,39.0888347,-87.4146904
Sullivan,Clothing And Clothing Accessories Stores,1,39.0888347,-87.4146904
Sullivan,Telecommunications,2,39.0888347,-87.4146904
Sullivan,Transit And Ground Passenger Trans.,1,39.0888347,-87.4146904
Sullivan,Information,5,39.0888347,-87.4146904
Sullivan,Miscellaneous Manufacturing,1,39.0888347,-87.4146904
Sullivan,Fabricated Metal Product Mfg,4,39.0888347,-87.4146904
Sullivan,Furniture And Home Furnishings Stores,3,39.0888347,-87.4146904
Sullivan,Machinery Manufacturing,1,39.0888347,-87.4146904
Sullivan,Wholesale Elec. Markets & Agents & Brokers,2,39.0888347,-87.4146904
Sullivan,Motor Vehicle And Parts Dealers,7,39.0888347,-87.4146904
Sullivan,Accommodation,3,39.0888347,-87.4146904
Sullivan,Bldg. Mat. & Garden Equip. & Supp. Dealers,6,39.0888347,-87.4146904
Sullivan,Nonmetallic Mineral Product Mfg,1,39.0888347,-87.4146904
Sullivan,Support Activities For Transportation,2,39.0888347,-87.4146904
Sullivan,Printing And Related Support Activities,2,39.0888347,-87.4146904
Sullivan,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",10,39.0888347,-87.4146904
Sullivan,Miscellaneous Store Retailers,10,39.0888347,-87.4146904
Sullivan,"Arts, Entertainment, And Recreation",2,39.0888347,-87.4146904
Sullivan,Heavy And Civil Engineering Construction,3,39.0888347,-87.4146904
Sullivan,Chemical Manufacturing,1,39.0888347,-87.4146904
Sullivan,Health And Personal Care Stores,3,39.0888347,-87.4146904
Sullivan,Management Of Companies And Enterprises,1,39.0888347,-87.4146904
Sullivan,"Amusement, Gambling, And Recreation Industries",2,39.0888347,-87.4146904
Sullivan,Forestry And Logging,3,39.0888347,-87.4146904
Sullivan,Oil And Gas Extraction,1,39.0888347,-87.4146904
Sullivan,Support Activities For Agriculture & Forestry,2,39.0888347,-87.4146904
Sullivan,Broadcasting (Except Internet),2,39.0888347,-87.4146904
Sullivan,Wood Product Manufacturing,3,39.0888347,-87.4146904
Sullivan,Crop Production,12,39.0888347,-87.4146904
Sullivan,Textile Product Mills,1,39.0888347,-87.4146904
Sullivan,Mining,5,39.0888347,-87.4146904
Sullivan,Publishing Industries (Except Internet),1,39.0888347,-87.4146904
Sullivan,Animal Production,3,39.0888347,-87.4146904
Sullivan,Sporting & Music Stores,1,39.0888347,-87.4146904
Sullivan,Electronics And Appliance Stores,1,39.0888347,-87.4146904
Sullivan,Educational Services,2,39.0888347,-87.4146904
Sullivan,Pipeline Transportation,1,39.0888347,-87.4146904
Sullivan,"Securities, Commodity Contracts, And Other",2,39.0888347,-87.4146904
Switzerland,Transit And Ground Passenger Trans.,1,38.8261608,-85.0369979
Switzerland,Educational Services,1,38.8261608,-85.0369979
Switzerland,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",5,38.8261608,-85.0369979
Switzerland,Nonmetallic Mineral Product Mfg,1,38.8261608,-85.0369979
Switzerland,Health And Personal Care Stores,2,38.8261608,-85.0369979
Switzerland,"Amusement, Gambling, And Recreation Industries",3,38.8261608,-85.0369979
Switzerland,Printing And Related Support Activities,1,38.8261608,-85.0369979
Switzerland,Furniture And Home Furnishings Stores,1,38.8261608,-85.0369979
Switzerland,Bldg. Mat. & Garden Equip. & Supp. Dealers,2,38.8261608,-85.0369979
Switzerland,Nonstore Retailers,2,38.8261608,-85.0369979
Switzerland,Wood Product Manufacturing,3,38.8261608,-85.0369979
Switzerland,Information,3,38.8261608,-85.0369979
Switzerland,Mining (Except Oil And Gas),1,38.8261608,-85.0369979
Switzerland,Broadcasting (Except Internet),1,38.8261608,-85.0369979
Switzerland,Utilities,3,38.8261608,-85.0369979
Switzerland,Miscellaneous Store Retailers,1,38.8261608,-85.0369979
Switzerland,Heavy And Civil Engineering Construction,1,38.8261608,-85.0369979
Switzerland,Publishing Industries (Except Internet),1,38.8261608,-85.0369979
Switzerland,"Arts, Entertainment, And Recreation",3,38.8261608,-85.0369979
Switzerland,Animal Production,1,38.8261608,-85.0369979
Switzerland,Telecommunications,1,38.8261608,-85.0369979
Switzerland,Plastics And Rubber Products Mfg,1,38.8261608,-85.0369979
Switzerland,"Securities, Commodity Contracts, And Other",1,38.8261608,-85.0369979
Switzerland,Accommodation,5,38.8261608,-85.0369979
Switzerland,Crop Production,1,38.8261608,-85.0369979
Switzerland,Mining,1,38.8261608,-85.0369979
Tippecanoe,Miscellaneous Manufacturing,11,40.3886187,-86.8940974
Tippecanoe,Electric,4,40.3886187,-86.8940974
Tippecanoe,Broadcasting (Except Internet),4,40.3886187,-86.8940974
Tippecanoe,Nonstore Retailers,13,40.3886187,-86.8940974
Tippecanoe,Printing And Related Support Activities,5,40.3886187,-86.8940974
Tippecanoe,Machinery Manufacturing,9,40.3886187,-86.8940974
Tippecanoe,Textile Product Mills,2,40.3886187,-86.8940974
Tippecanoe,Information,35,40.3886187,-86.8940974
Tippecanoe,"Amusement, Gambling, And Recreation Industries",42,40.3886187,-86.8940974
Tippecanoe,Management Of Companies And Enterprises,16,40.3886187,-86.8940974
Tippecanoe,Support Activities For Agriculture & Forestry,7,40.3886187,-86.8940974
Tippecanoe,Clothing And Clothing Accessories Stores,64,40.3886187,-86.8940974
Tippecanoe,Animal Production,5,40.3886187,-86.8940974
Tippecanoe,Primary Metal Manufacturing,4,40.3886187,-86.8940974
Tippecanoe,Warehousing And Storage,9,40.3886187,-86.8940974
Tippecanoe,Motion Picture & Sound Recording Industries,5,40.3886187,-86.8940974
Tippecanoe,Furniture And Related Product Mfg,3,40.3886187,-86.8940974
Tippecanoe,Accommodation,52,40.3886187,-86.8940974
Tippecanoe,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",57,40.3886187,-86.8940974
Tippecanoe,Heavy And Civil Engineering Construction,13,40.3886187,-86.8940974
Tippecanoe,Other Information Services,4,40.3886187,-86.8940974
Tippecanoe,Publishing Industries (Except Internet),12,40.3886187,-86.8940974
Tippecanoe,"Arts, Entertainment, And Recreation",62,40.3886187,-86.8940974
Tippecanoe,Transit And Ground Passenger Trans.,8,40.3886187,-86.8940974
Tippecanoe,"Museums, Historical Sites, And Similar Institutions",4,40.3886187,-86.8940974
Tippecanoe,Food Manufacturing,15,40.3886187,-86.8940974
Tippecanoe,Internet Services,4,40.3886187,-86.8940974
Tippecanoe,Furniture And Home Furnishings Stores,23,40.3886187,-86.8940974
Tippecanoe,Miscellaneous Store Retailers,63,40.3886187,-86.8940974
Tippecanoe,Chemical Manufacturing,6,40.3886187,-86.8940974
Tippecanoe,Mining (Except Oil And Gas),2,40.3886187,-86.8940974
Tippecanoe,Crop Production,27,40.3886187,-86.8940974
Tippecanoe,Educational Services,33,40.3886187,-86.8940974
Tippecanoe,Mining,2,40.3886187,-86.8940974
Tippecanoe,Computer And Electronic Product Mfg,10,40.3886187,-86.8940974
Tippecanoe,Utilities,4,40.3886187,-86.8940974
Tippecanoe,Plastics And Rubber Products Mfg,6,40.3886187,-86.8940974
Tippecanoe,"Performing Arts, Spectator Sports, And Related Industries",16,40.3886187,-86.8940974
Tippecanoe,Hospitals,5,40.3886187,-86.8940974
Tippecanoe,Wholesale Elec. Markets & Agents & Brokers,15,40.3886187,-86.8940974
Tippecanoe,Wood Product Manufacturing,3,40.3886187,-86.8940974
Tippecanoe,Couriers And Messengers,10,40.3886187,-86.8940974
Tippecanoe,Motor Vehicle And Parts Dealers,55,40.3886187,-86.8940974
Tippecanoe,Telecommunications,7,40.3886187,-86.8940974
Tippecanoe,Health And Personal Care Stores,45,40.3886187,-86.8940974
Tippecanoe,Sporting & Music Stores,30,40.3886187,-86.8940974
Tippecanoe,Fabricated Metal Product Mfg,22,40.3886187,-86.8940974
Tippecanoe,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1,40.3886187,-86.8940974
Tippecanoe,Forestry And Logging,1,40.3886187,-86.8940974
Tippecanoe,Electronics And Appliance Stores,25,40.3886187,-86.8940974
Tippecanoe,Bldg. Mat. & Garden Equip. & Supp. Dealers,28,40.3886187,-86.8940974
Tippecanoe,Support Activities For Transportation,8,40.3886187,-86.8940974
Tippecanoe,Nonmetallic Mineral Product Mfg,6,40.3886187,-86.8940974
Tippecanoe,Waste Mgt. & Remediation Services,8,40.3886187,-86.8940974
Tippecanoe,Beverage And Tobacco Product Mfg,2,40.3886187,-86.8940974
Tippecanoe,Paper Manufacturing,1,40.3886187,-86.8940974
Tippecanoe,"Securities, Commodity Contracts, And Other",43,40.3886187,-86.8940974
Tipton,Printing And Related Support Activities,2,40.3113452,-86.051859
Tipton,"Amusement, Gambling, And Recreation Industries",1,40.3113452,-86.051859
Tipton,Machinery Manufacturing,3,40.3113452,-86.051859
Tipton,Fabricated Metal Product Mfg,5,40.3113452,-86.051859
Tipton,Information,4,40.3113452,-86.051859
Tipton,Motor Vehicle And Parts Dealers,9,40.3113452,-86.051859
Tipton,Accommodation,1,40.3113452,-86.051859
Tipton,Furniture And Related Product Mfg,1,40.3113452,-86.051859
Tipton,Textile Mills,1,40.3113452,-86.051859
Tipton,Telecommunications,2,40.3113452,-86.051859
Tipton,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",6,40.3113452,-86.051859
Tipton,Support Activities For Transportation,1,40.3113452,-86.051859
Tipton,Miscellaneous Manufacturing,1,40.3113452,-86.051859
Tipton,Health And Personal Care Stores,2,40.3113452,-86.051859
Tipton,Animal Production,3,40.3113452,-86.051859
Tipton,Nonstore Retailers,3,40.3113452,-86.051859
Tipton,Computer And Electronic Product Mfg,1,40.3113452,-86.051859
Tipton,Motion Picture & Sound Recording Industries,1,40.3113452,-86.051859
Tipton,Heavy And Civil Engineering Construction,3,40.3113452,-86.051859
Tipton,Crop Production,24,40.3113452,-86.051859
Tipton,Food Manufacturing,1,40.3113452,-86.051859
Tipton,Management Of Companies And Enterprises,3,40.3113452,-86.051859
Tipton,Bldg. Mat. & Garden Equip. & Supp. Dealers,5,40.3113452,-86.051859
Tipton,Furniture And Home Furnishings Stores,2,40.3113452,-86.051859
Tipton,Nonmetallic Mineral Product Mfg,3,40.3113452,-86.051859
Tipton,Warehousing And Storage,1,40.3113452,-86.051859
Tipton,Hospitals,1,40.3113452,-86.051859
Tipton,Paper Manufacturing,2,40.3113452,-86.051859
Tipton,"Performing Arts, Spectator Sports, And Related Industries",1,40.3113452,-86.051859
Tipton,"Securities, Commodity Contracts, And Other",3,40.3113452,-86.051859
Tipton,Miscellaneous Store Retailers,3,40.3113452,-86.051859
Tipton,Wholesale Elec. Markets & Agents & Brokers,2,40.3113452,-86.051859
Tipton,Other Information Services,1,40.3113452,-86.051859
Tipton,"Arts, Entertainment, And Recreation",2,40.3113452,-86.051859
Tipton,Chemical Manufacturing,2,40.3113452,-86.051859
Union,Fabricated Metal Product Mfg,3,39.6255459,-84.925142
Union,Educational Services,1,39.6255459,-84.925142
Union,Waste Mgt. & Remediation Services,1,39.6255459,-84.925142
Union,Wholesale Elec. Markets & Agents & Brokers,0,39.6255459,-84.925142
Union,Transit And Ground Passenger Trans.,1,39.6255459,-84.925142
Union,Forestry And Logging,1,39.6255459,-84.925142
Union,Accommodation,2,39.6255459,-84.925142
Union,Utilities,1,39.6255459,-84.925142
Union,Miscellaneous Manufacturing,2,39.6255459,-84.925142
Union,Animal Production,1,39.6255459,-84.925142
Union,Crop Production,4,39.6255459,-84.925142
Union,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",4,39.6255459,-84.925142
Union,Motor Vehicle And Parts Dealers,6,39.6255459,-84.925142
Union,Bldg. Mat. & Garden Equip. & Supp. Dealers,1,39.6255459,-84.925142
Union,Miscellaneous Store Retailers,2,39.6255459,-84.925142
Union,Health And Personal Care Stores,5,39.6255459,-84.925142
Union,Printing And Related Support Activities,1,39.6255459,-84.925142
Union,Sporting & Music Stores,4,39.6255459,-84.925142
Union,Chemical Manufacturing,2,39.6255459,-84.925142
Vanderburgh,Accommodation,38,38.0251431,-87.5857831
Vanderburgh,Air Transportation,4,38.0251431,-87.5857831
Vanderburgh,Wood Product Manufacturing,6,38.0251431,-87.5857831
Vanderburgh,Heavy And Civil Engineering Construction,16,38.0251431,-87.5857831
Vanderburgh,Bldg. Mat. & Garden Equip. & Supp. Dealers,47,38.0251431,-87.5857831
Vanderburgh,Electric,5,38.0251431,-87.5857831
Vanderburgh,Textile Product Mills,4,38.0251431,-87.5857831
Vanderburgh,Information,46,38.0251431,-87.5857831
Vanderburgh,Support Activities For Transportation,12,38.0251431,-87.5857831
Vanderburgh,Oil And Gas Extraction,13,38.0251431,-87.5857831
Vanderburgh,Motor Vehicle And Parts Dealers,87,38.0251431,-87.5857831
Vanderburgh,Other Information Services,4,38.0251431,-87.5857831
Vanderburgh,Primary Metal Manufacturing,1,38.0251431,-87.5857831
Vanderburgh,Support Activities For Mining,6,38.0251431,-87.5857831
Vanderburgh,Publishing Industries (Except Internet),6,38.0251431,-87.5857831
Vanderburgh,Furniture And Related Product Mfg,13,38.0251431,-87.5857831
Vanderburgh,Couriers And Messengers,7,38.0251431,-87.5857831
Vanderburgh,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1,38.0251431,-87.5857831
Vanderburgh,Health And Personal Care Stores,65,38.0251431,-87.5857831
Vanderburgh,Internet Services,3,38.0251431,-87.5857831
Vanderburgh,Mining,21,38.0251431,-87.5857831
Vanderburgh,"Museums, Historical Sites, And Similar Institutions",7,38.0251431,-87.5857831
Vanderburgh,Transit And Ground Passenger Trans.,6,38.0251431,-87.5857831
Vanderburgh,Beverage And Tobacco Product Mfg,6,38.0251431,-87.5857831
Vanderburgh,Furniture And Home Furnishings Stores,38,38.0251431,-87.5857831
Vanderburgh,Leather And Allied Product Manufacturing,1,38.0251431,-87.5857831
Vanderburgh,Mining (Except Oil And Gas),2,38.0251431,-87.5857831
Vanderburgh,Printing And Related Support Activities,22,38.0251431,-87.5857831
Vanderburgh,Petroleum And Coal Products Mfg,1,38.0251431,-87.5857831
Vanderburgh,Support Activities For Agriculture & Forestry,6,38.0251431,-87.5857831
Vanderburgh,Electronics And Appliance Stores,33,38.0251431,-87.5857831
Vanderburgh,"Arts, Entertainment, And Recreation",70,38.0251431,-87.5857831
Vanderburgh,Clothing And Clothing Accessories Stores,101,38.0251431,-87.5857831
Vanderburgh,Management Of Companies And Enterprises,57,38.0251431,-87.5857831
Vanderburgh,Food Manufacturing,20,38.0251431,-87.5857831
Vanderburgh,Computer And Electronic Product Mfg,8,38.0251431,-87.5857831
Vanderburgh,"Amusement, Gambling, And Recreation Industries",45,38.0251431,-87.5857831
Vanderburgh,"Performing Arts, Spectator Sports, And Related Industries",19,38.0251431,-87.5857831
Vanderburgh,Plastics And Rubber Products Mfg,25,38.0251431,-87.5857831
Vanderburgh,Animal Production,1,38.0251431,-87.5857831
Vanderburgh,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",95,38.0251431,-87.5857831
Vanderburgh,"Funds, Trusts, And Other Financial Vehicles",1,38.0251431,-87.5857831
Vanderburgh,Motion Picture & Sound Recording Industries,6,38.0251431,-87.5857831
Vanderburgh,Miscellaneous Store Retailers,83,38.0251431,-87.5857831
Vanderburgh,Hospitals,8,38.0251431,-87.5857831
Vanderburgh,Nonmetallic Mineral Product Mfg,11,38.0251431,-87.5857831
Vanderburgh,Sporting & Music Stores,41,38.0251431,-87.5857831
Vanderburgh,Waste Mgt. & Remediation Services,16,38.0251431,-87.5857831
Vanderburgh,Miscellaneous Manufacturing,21,38.0251431,-87.5857831
Vanderburgh,Educational Services,62,38.0251431,-87.5857831
Vanderburgh,Paper Manufacturing,3,38.0251431,-87.5857831
Vanderburgh,"Securities, Commodity Contracts, And Other",60,38.0251431,-87.5857831
Vanderburgh,Warehousing And Storage,12,38.0251431,-87.5857831
Vanderburgh,Fabricated Metal Product Mfg,39,38.0251431,-87.5857831
Vanderburgh,Machinery Manufacturing,28,38.0251431,-87.5857831
Vanderburgh,Nonstore Retailers,26,38.0251431,-87.5857831
Vanderburgh,Textile Mills,2,38.0251431,-87.5857831
Vanderburgh,Telecommunications,16,38.0251431,-87.5857831
Vanderburgh,Broadcasting (Except Internet),11,38.0251431,-87.5857831
Vanderburgh,Crop Production,14,38.0251431,-87.5857831
Vanderburgh,Wholesale Elec. Markets & Agents & Brokers,33,38.0251431,-87.5857831
Vanderburgh,Utilities,7,38.0251431,-87.5857831
Vanderburgh,Chemical Manufacturing,26,38.0251431,-87.5857831
Vermillion,Support Activities For Agriculture & Forestry,1,39.8537975,-87.4639735
